OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,toreconcile,WIKIDATA,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,MS_FB_PARE,ISO 3166-2,MS_FB,NAME_HI,NAME_UR
52,9,UTTAR PRADESH,45,ALLAHABAD,259,Meja,Meja,Q55740698,52,ALLAHABAD,952,,1.20804544133,0.04439601511,country:in/state:up,UP,country:in/state:up/assembly-constituency:259,,
77,9,UTTAR PRADESH,67,VARANASI,390,Varanasi Cantt.,Varanasi Cantonment,Q17069823,77,VARANASI,977,,0.33632596388,0.00361922513,country:in/state:up,UP,country:in/state:up/assembly-constituency:390,,
79,9,UTTAR PRADESH,69,MIRZAPUR,397,Majhawan,Majhawan,Q55740799,79,MIRZAPUR,979,,1.70341319654,0.06199710835,country:in/state:up,UP,country:in/state:up/assembly-constituency:397,,
79,9,UTTAR PRADESH,69,MIRZAPUR,395,Chhanbey (SC),Chhanbey,Q55740797,79,MIRZAPUR,979,,3.353914717,0.13451348658,country:in/state:up,UP,country:in/state:up/assembly-constituency:395,,
46,9,UTTAR PRADESH,37,LALITPUR,226,Lalitpur,Lalitpur,Q25241409,46,JHANSI,946,,2.68223752317,0.19248496711,country:in/state:up,UP,country:in/state:up/assembly-constituency:226,,
80,9,UTTAR PRADESH,66,CHANDAULI *,383,Chakia (SC),Chakia,Q55740794,80,ROBERTSGANJ (SC),980,,2.11212770296,0.11938265553,country:in/state:up,UP,country:in/state:up/assembly-constituency:383,,
79,9,UTTAR PRADESH,69,MIRZAPUR,396,Mirzapur,Mirzapur,Q55740798,79,MIRZAPUR,979,,1.02041895154,0.02442854659,country:in/state:up,UP,country:in/state:up/assembly-constituency:396,,
79,9,UTTAR PRADESH,69,MIRZAPUR,398,Chunar,Chunar,Q55740800,79,MIRZAPUR,979,,1.44325756723,0.03704812286,country:in/state:up,UP,country:in/state:up/assembly-constituency:398,,
52,9,UTTAR PRADESH,45,ALLAHABAD,265,Koraon (SC),Koraon,Q55740701,52,ALLAHABAD,952,,1.93992857369,0.10897236571,country:in/state:up,UP,country:in/state:up/assembly-constituency:265,,
79,9,UTTAR PRADESH,69,MIRZAPUR,399,Marihan,Marihan,Q55740801,79,MIRZAPUR,979,,2.94688916629,0.14535908735,country:in/state:up,UP,country:in/state:up/assembly-constituency:399,,
46,9,UTTAR PRADESH,37,LALITPUR,227,Mehroni (SC),Mehroni,Q55740675,46,JHANSI,946,,3.33900609306,0.25694668494,country:in/state:up,UP,country:in/state:up/assembly-constituency:227,,
80,9,UTTAR PRADESH,70,SONBHADRA,400,Ghorawal,Ghorawal,Q55740802,80,ROBERTSGANJ (SC),980,,2.35455796466,0.10487443569,country:in/state:up,UP,country:in/state:up/assembly-constituency:400,,
80,9,UTTAR PRADESH,70,SONBHADRA,401,Robertsganj,Robertsganj,Q55740803,80,ROBERTSGANJ (SC),980,,2.31655543117,0.16122714074,country:in/state:up,UP,country:in/state:up/assembly-constituency:401,,
80,9,UTTAR PRADESH,70,SONBHADRA,402,Obra,Obra,Q55767589,80,ROBERTSGANJ (SC),980,,2.43744913453,0.13586968689,country:in/state:up,UP,country:in/state:up/assembly-constituency:402,,
80,9,UTTAR PRADESH,70,SONBHADRA,403,Duddhi (SC),Duddhi,Q55740804,80,ROBERTSGANJ (SC),980,,2.63174724819,0.20240218551,country:in/state:up,UP,country:in/state:up/assembly-constituency:403,,
